Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,12405 Northwest 39th Avenue,X60
45-815116-2-beechcraft-95-55b-landing-gear-actuator-retractor-arm-price-per-each,45-815116-2 | BEECHCRAFT 95-55B | Landing Gear Actuator Retractor Arm - Price per Each,Title,Default Title,,,,,N7453N--45-815116-2--6TECDD,,,2,not stocked
01-0771424-20-whelen-pled2l-beechcraft-95-55b-landing-light-led-28v,01-0771424-20 | WHELEN PLED2L | BEECHCRAFT 95-55B | Landing Light  - LED  28V,Title,Default Title,,,,,N7453N--01-0771424-20--UHB0DF,,,0,not stocked
476-284-bendix-beechcraft-95-55b-electric-fuel-pump-assy-24v,476-284 | Bendix | BEECHCRAFT 95-55B | Electric Fuel Pump Assy - 24v,Title,Default Title,,,,,N7453N--476-284--BGUSUD,,,1,not stocked
35-825035-2-35-825173-2-beechcraft-95-55b-nose-gear-steering-link-idle-cross-link-assembly,"35-825035-2, 35-825173-2 | BEECHCRAFT 95-55B | Nose Gear Steering Link & Idle Cross Link Assembly",Title,Default Title,,,,,"N7453N--35-825035-2,-35-825173-2--LPKNIZ",,,1,not stocked
67517-000-piper-pa28-161-muffler,67517-000 | PIPER PA28-161 | Muffler,Title,Default Title,,,,,N54MC--67517-000--VN32IM,,,1,not stocked
99868-000-piper-pa28-161-rudder-tip-faring-assembly,99868-000 | PIPER PA28-161 | Rudder Tip Faring Assembly,Title,Default Title,,,,,N54MC--99868-000--MH8NPL,,,1,not stocked
35192-000-piper-pa28-161-nose-wheel-steering-horn,35192-000 | PIPER PA28-161 | Nose Wheel Steering Horn,Title,Default Title,,,,,N54MC--35192-000--DK3RK1,,,1,not stocked
40-86b-cleveland-piper-pa28-161-6-00-6-main-wheel-assembly,40-86B | Cleveland | PIPER PA28-161 | 6.00-6 Main Wheel Assembly,Title,Default Title,,,,,N54MC--40-86B--QY3DM3,,,0,not stocked
79276-000-78729-002-piper-pa28-140-control-wheel-yoke-1-25,"79276-000, 78729-002 | PIPER PA28-140 | Control Wheel Yoke - 1.25""",Title,Default Title,,,,,"N1700T--79276-000,-78729-002--EN3OCQ",,,0,not stocked
68761-68759-lycoming-o-320-piper-pa28-140-cylinder-head-oil-drain-tube-set-of-four,"68761, 68759 | Lycoming O-320 | PIPER PA28-140 | Cylinder Head Oil Drain Tube- Set Of Four",Title,Default Title,,,,,"N1700T--68761,-68759--IYXKAV",,,0,not stocked
68987-piper-pa28-140-push-rod-housing-shroud-tube-price-per-each,68987 | PIPER PA28-140 | Push Rod Housing Shroud Tube - Price Per Each,Title,Default Title,,,,,N1700T--68987--SHPBI7,,,7,not stocked
35725-002-piper-pa28-140-jack-pad,35725-002 | PIPER PA28-140 | Jack Pad,Title,Default Title,,,,,N1700T--35725-002--51LBGU,,,1,not stocked
35725-002-piper-pa28-140-jack-pad-1,35725-002 | PIPER PA28-140 | Jack Pad,Title,Default Title,,,,,N1700T--35725-002--ZTFY5X,,,1,not stocked
35725-002-piper-pa28-140-jack-pad-2,35725-002 | PIPER PA28-140 | Jack Pad,Title,Default Title,,,,,N1700T--35725-002--Z4BCRE,,,1,not stocked
74084-piper-pa28-140-intake-pipe-and-flange-price-per-each,74084 | PIPER PA28-140 | Intake Pipe And Flange - Price Per Each,Title,Default Title,,,,,N1700T--74084--A4LDCZ,,,4,not stocked
78290-lycoming-o-320-piper-pa28-140-hydraulic-taped-assy-plunged-and-shocked-price-per-each,78290 | Lycoming O-320 | PIPER PA28-140 | Hydraulic Taped Assy-Plunged And Shocked - Price per each,Title,Default Title,,,,,N1700T--78290--QNPNQE,,,8,not stocked
78528-lycoming-o-320-piper-pa28-140-body-assy-oil-pump,78528 | Lycoming O-320 | PIPER PA28-140 | Body Assy Oil Pump,Title,Default Title,,,,,N1700T--78528--KOB5BO,,,1,not stocked
35692-002-piper-pa28-140-tie-down-ring,35692-002 | PIPER PA28-140 | Tie Down Ring,Title,Default Title,,,,,N1700T--35692-002--T9KXE9,,,1,not stocked
4370-lycoming-o-320-piper-pa28-140-champion-slick-magneto-whit-gear,4370 | Lycoming O-320 | PIPER PA28-140 | Champion Slick Magneto Whit Gear,Title,Default Title,,,,,N1700T--4370--ULN6ZT,,,1,not stocked
169-324007-601-beechcraft-c23-sundowner-instrument-panel-structure-assembly-see-photos-for-details,169-324007-601 | Beechcraft C23 SUNDOWNER | Instrument Panel Structure Assembly – See photos for details,Title,Default Title,,,,,N1945L--169-324007-601--JYJ5PO,,,1,not stocked
95-940011-3-beechcraft-95-55b-control-cable-heather-assy-68,"95-940011-3 | BEECHCRAFT 95-55B | Control Cable Heather Assy 68""",Title,Default Title,,,,,GARAGE--95-940011-3--4UHUNY,,,1,not stocked
ms25038-2-l-sincleir-beechcraft-95-55b-tach-generator,MS25038-2 | L. Sincleir | BEECHCRAFT 95-55B | Tach Generator,Title,Default Title,,,,,N7453N--MS25038-2--FEHJHU,,,1,not stocked
em8000-l-sincleir-beechcraft-95-55b-tach-generator,EM8000 | L. Sincleir | BEECHCRAFT 95-55B | Tach Generator,Title,Default Title,,,,,N7453N--EM8000--REBAYC,,,0,not stocked
95071-005-piper-pa32rt-300-fuel-tank-assy-inboard-rh-see-photos-por-details,95071-005 | Piper PA32RT-300 | Fuel Tank Assy Inboard - RH -See Photos Por Details,Title,Default Title,,,,,N9519C--95071-005--YFTHYJ,,,1,not stocked
95071-004-piper-pa32rt-300-fuel-tank-assy-inboard-lh-see-photos-por-details,95071-004 | Piper PA32RT-300 | Fuel Tank Assy Inboard- LH - See Photos Por Details,Title,Default Title,,,,,N9519C--95071-004--HGZR76,,,1,not stocked
68188-000-piper-pa28-140-cabin-door-latch-assembly,68188-000 | PIPER PA28-140 | Cabin Door Latch Assembly,Title,Default Title,,,,,N1700T--68188-000--ACXMIL,,,0,not stocked
66817-000-piper-pa28-140-fuel-cap-assy,66817-000 | PIPER PA28-140 | Fuel Cap Assy,Title,Default Title,,,,,N1700T--66817-000--3I6VCX,,,0,not stocked
66913-000-piper-pa28-140-hinge-cabin-door-top,66913-000 | PIPER PA28-140 | Hinge Cabin Door Top,Title,Default Title,,,,,N1700T--66913-000--LWKZDN,,,1,not stocked
66914-000-piper-pa28-140-hinge-cabin-door-bottom,66914-000 | PIPER PA28-140 | Hinge Cabin Door Bottom,Title,Default Title,,,,,N1700T--66914-000--Y0515E,,,1,not stocked
b-00371-1-lamar-b-00371-1-piper-pa28-140-alternator-control-lamar-mfg-nov-2019-14-v,B-00371-1 | Lamar B-00371-1 | PIPER PA28-140 | Alternator Control Lamar MFG Nov-2019/ 14 V,Title,Default Title,,,,,N1700T--B-00371-1--ENQGB4,,,0,not stocked
62829-003-piper-pa28-140-rudder-trim-shaft-assy-1,62829-003 | PIPER PA28-140 | Rudder Trim Shaft Assy,Title,Default Title,,,,,N1700T--62829-003--ACSKMF,,,1,not stocked
62645-004-piper-pa28-140-stabilator-attachment-fitting-assembly-pair,62645-004 | PIPER PA28-140 | Stabilator Attachment Fitting Assembly (Pair),Title,Default Title,,,,,N1700T--62645-004--JTN6DM,,,0,not stocked
electric-breaker-piper-pa28-140-breaker-panel-w-electric-breaker,ELECTRIC-BREAKER | PIPER PA28-140 | Breaker Panel w/ electric breaker,Title,Default Title,,,,,N1700T--ELECTRIC-BREAKER--QCPLQY,,,0,not stocked
66822-008-piper-pa28-140-fairing-upper-tail-cone,66822-008 | PIPER PA28-140 | Fairing Upper/ Tail Cone,Title,Default Title,,,,,N1700T--66822-008--ELF0MZ,,,1,not stocked
63888-000-piper-pa28-140-battery-box-w-solenoid,63888-000 | PIPER PA28-140 | Battery Box w / Solenoid,Title,Default Title,,,,,N1700T--63888-000--5M0GIF,,,1,not stocked
65850-000-piper-pa28-140-engine-control-quadrant-1,65850-000 | PIPER PA28-140 | Engine Control Quadrant,Title,Default Title,,,,,N1700T--65850-000--OHLKDG,,,1,not stocked
63541-000-piper-pa28-140-rudder-tip-assembly-with-tail-light-fiberglass,63541-000 | PIPER PA28-140 | Rudder Tip Assembly with Tail Light/Fiberglass.,Title,Default Title,,,,,N1700T--63541-000--8DINJ5,,,1,not stocked
65590-001-piper-pa28-140-flap-assembly-r-h,65590-001 | Piper PA28-140 | Flap Assembly R/H,Title,Default Title,,,,,N5598U--65590-001--XCEJBZ,,,1,not stocked
63540-002-piper-pa28-140-rudder-assy,63540-002 | Piper PA28-140 | Rudder Assy,Title,Default Title,,,,,N5598U--63540-002--VOMVLI,,,1,not stocked
63500-008-piper-pa28-140-fin-assembly-vertical,63500-008 | Piper PA28-140 | Fin Assembly Vertical,Title,Default Title,,,,,N5598U--63500-008--LZCDYU,,,0,not stocked
66767-003-piper-pa28-140-aileron-assembly-rh,66767-003 | Piper PA28-140 | Aileron Assembly RH,Title,Default Title,,,,,N5598U--66767-003--VPZO7V,,,0,not stocked
65591-000-piper-pa28-140-flap-assembly-lh-1,65591-000 | Piper PA28-140 | Flap Assembly LH,Title,Default Title,,,,,N5598U--65591-000--DESNRZ,,,1,not stocked
3000-250-cleveland-451-716-piper-pa-24-250-brake-assembly-1,3000-250 | Cleveland 451-716 | PIPER PA-24-250 | Brake Assembly,Title,Default Title,,,,,N7531P--3000-250--CBNMOK,,,0,not stocked
67825-000-piper-pa28-140-rear-baffle-lh,67825-000 | Piper PA28-140 | Rear Baffle - LH,Title,Default Title,,,,,MICELANIOS-001--67825-000--5EX9XE,,,1,not stocked
502018-1-grumman-a5b-baffle-rh,502018-1 | Grumman A5B | Baffle - RH,Title,Default Title,,,,,MICELANIOS-001--502018-1--XP2QAZ,,,1,not stocked
2455039-4-cessna-c172rg-mic-baffle-assy-rh,2455039-4 | Cessna C172RG | Baffle Assy - RH,Title,Default Title,,,,,MICELANIOS-001--2455039-4--GVJGOW,,,0,not stocked
99594-000-piper-pa28-140-mic-front-baffle-rh,99594-000 | Piper PA28-140 | Front Baffle - RH,Title,Default Title,,,,,MICELANIOS-001--99594-000--Q2KVU7,,,1,not stocked
502021-2-grumman-a5b-rear-baffle-rh,502021-2 | Grumman A5B | Rear Baffle - RH,Title,Default Title,,,,,MICELANIOS-001--502021-2--FSSQJA,,,1,not stocked
99589-000-piper-pa28-140-front-baffle-lh,99589-000 | Piper PA28-140 | Front Baffle - LH,Title,Default Title,,,,,MICELANIOS-001--99589-000--7BPB4D,,,1,not stocked
502004-3-grumman-a5b-front-side-baffle,502004-3 | Grumman A5B | Front Side Baffle,Title,Default Title,,,,,MICELANIOS-001--502004-3--VIJLRQ,,,1,not stocked
2454000-16-cessna-c172rg-riser-exhaust-assy,2454000-16 | Cessna C172RG | Riser Exhaust Assy,Title,Default Title,,,,,MICELANIOS-001--2454000-16--XB34NO,,,1,not stocked
0515035-1-cessna-c172rg-link-assy-seat-belt-price-per-each,0515035-1 | Cessna C172RG | Link Assy Seat Belt  - Price Per Each,Title,Default Title,,,,,MICELANIOS-001--0515035-1--RQP9J3,,,2,not stocked
330041-137-lp-aeroplastic-lp-637cl-commander-conmander-500-a-b-u-f-s-680-emergency-exit-window,330041-137 | LP Aeroplastic LP#637CL | Commander Conmander 500 A-B-U-F-S-680 | Emergency Exit Window,Title,Default Title,,,,,MICELANIOS-001--330041-137--YEDKPG,,,1,not stocked
40-77c-cleveland-varios-piper-cessna-beech-mooney-wheel-assembly,"40-77C | Cleveland | Piper, Cessna ,Beech, Mooney | Wheel Assembly",Title,Default Title,,,,,MICELANIOS-001--40-77C--XCAQY2,,,1,not stocked
60-8003-5-bf-goodrich-varios-piper-cessna-beech-mooney-6-00-6-nose-gear-wheel-assembly,"60-8003-5 | BF Goodrich | Piper, Cessna, Beech, Mooney | 6.00-6 Nose Gear Wheel Assembly",Title,Default Title,,,,,MICELANIOS-001--60-8003-5--AF4EHC,,,1,not stocked
d-30255-mccauley-varios-piper-cessna-beech-mooney-nose-wheel-assembly,"D-30255 | McCauley | Piper, Cessna, Beech, Mooney | Nose Wheel Assembly",Title,Default Title,,,,,MICELANIOS-001--D-30255--YBV5DW,,,1,not stocked
68416-002-piper-pa28-161-cabin-air-vent-valve-assembly,68416-002 | PIPER PA28-161 | Cabin Air Vent Valve Assembly,Title,Default Title,,,,,N54MC--68416-002--TJJW3E,,,1,not stocked
68556-000-piper-pa28-161-air-vent-assy-aft-l-h,68556-000 | PIPER PA28-161 | Air Vent Assy Aft L/H,Title,Default Title,,,,,N54MC--68556-000--JHTC2E,,,0,not stocked
map-light-piper-pa28-161-reading-map-overhead-light-12-volts,MAP LIGHT | PIPER PA28-161 | Reading Map Overhead Light| 12 VOLTS,Title,Default Title,,,,,N54MC--MAP-LIGHT--CA3U1P,,,1,not stocked
99854-000-piper-pa28-161-condenser-trasmission-assembly-w-engine-12-volt,99854-000 | PIPER PA28-161 | Condenser Trasmission Assembly W/Engine 12 Volt,Title,Default Title,,,,,N54MC--99854-000--NRYN8Z,,,1,not stocked
164-020000-cleveland-piper-pa28-161-disc-brake-assy,164-020000 | Cleveland | PIPER PA28-161 | Disc Brake Assy,Title,Default Title,,,,,N54MC--164-020000--QU4CRU,,,1,not stocked
j-9612-8-piper-pa28-161-lord-shock-mount-kit-set-of-four,J-9612-8 | PIPER PA28-161 | Lord Shock Mount kit - Set of Four,Title,Default Title,,,,,N54MC--J-9612-8--X1IFVJ,,,1,not stocked
79333-000-piper-pa28-161-annunciator-panel,79333-000 | PIPER PA28-161 | Annunciator Panel,Title,Default Title,,,,,N54MC--79333-000--TU3HEF,,,1,not stocked
6-00-x-6-tire-piper-pa28-161-6-00-x-6-tire-w-tube,6.00 X 6 Tire | PIPER PA28-161 | 6.00 X 6 Tire W/ Tube,Title,Default Title,,,,,N54MC--6.00-X-6-TIRE--IF08KV,,,0,not stocked
63070-005-piper-pa28-161-trim-windshield-collar-rh,63070-005 | PIPER PA28-161 | Trim Windshield Collar - RH,Title,Default Title,,,,,N54MC--63070-005--26N8KS,,,1,not stocked
2441002-1-cessna-c172rg-main-gear-spring-lh,2441002-1 | CESSNA C172RG | Main Gear Spring LH,Title,Default Title,,,,,N4614R--2441002-1--NMN6TP,,,1,not stocked
2441002-2-cessna-c172rg-rh-spring-main-gear-1,2441002-2 | CESSNA C172RG | RH Spring-Main Gear,Title,Default Title,,,,,N4614R--2441002-2--MJHGW2,,,1,not stocked
2441002-2-cessna-c172rg-rh-spring-main-gear-2,2441002-2 | CESSNA C172RG | RH Spring-Main Gear,Title,Default Title,,,,,N4614R--2441002-2--NHEENL,,,1,not stocked
2480001-1-cessna-c172rg-brake-line-lh-1,2480001-1 | CESSNA C172RG | Brake Line LH,Title,Default Title,,,,,N4614R--2480001-1--PNEMYL,,,1,not stocked
2480001-2-cessna-c172rg-brake-line-rh,2480001-2 | CESSNA C172RG | Brake Line RH,Title,Default Title,,,,,N4614R--2480001-2--6LHTGY,,,0,not stocked
2241113-1-cessna-c172rg-brake-fluid-plug-price-per-each,"2241113-1 | CESSNA C172RG | Brake Fluid Plug - ""PRICE PER EACH""",Title,Default Title,,,,,N4614R--2241113-1--FQMM8V,,,3,not stocked
63839-003-piper-pa28-140-gascolator-assy,63839-003 | PIPER PA28-140 | Gascolator Assy,Title,Default Title,,,,,N6301W--63839-003--LLHXCC,,,0,not stocked
62629-003-piper-pa28-140-fairing-assy-upper-tail,62629-003 | PIPER PA28-140 | Fairing Assy Upper Tail,Title,Default Title,,,,,N6301W--62629-003--ZHNZO4,,,1,not stocked
62629-002-piper-pa28-140-fairing-assy-lower-tail,62629-002 | PIPER PA28-140 | Fairing Assy Lower Tail,Title,Default Title,,,,,N6301W--62629-002--VMNJX0,,,1,not stocked
65224-007-piper-pa28-140-cover-flap-handle-1,65224-007 | PIPER PA28-140 | Cover Flap Handle,Title,Default Title,,,,,N6301W--65224-007--IKEWY4,,,1,not stocked
63612-11-piper-pa28-140-baffle-right-side-front,63612-11 | Piper PA28-140 | Baffle Right Side Front,Title,Default Title,,,,,MICELANIOS-001--63612-11--ATXYMQ,,,1,not stocked
502036-grumman-a5b-baffle-rear-lh-side,502036 | Grumman A5B | Baffle Rear LH Side,Title,Default Title,,,,,MICELANIOS-001--502036--RNEW3M,,,1,not stocked
502003-4-grumman-a5b-baffle-side-front,502003-4 | Grumman A5B | Baffle Side Front,Title,Default Title,,,,,MICELANIOS-001--502003-4--V6LYAJ,,,1,not stocked
nas152-37-beechcraft-wing-bold-attach-price-per-each-1,NAS152-37 | Beechcraft | Wing Bold Attach ( Price Per Each),Title,Default Title,,,,,MICELANIOS-001--NAS152-37--HSGPWQ,,,2,not stocked
j-12454-1-lord-piper-pa28-140-engine-shock-mount-price-per-each,J-12454-1 | Lord | Piper PA28-140 | Engine Shock Mount (Price Per Each),Title,Default Title,,,,,MICELANIOS-001--J-12454-1--BJOPG9,,,3,not stocked
63034-000-piper-pa28-140-main-door-latch-parts-for-parts,63034-000 | Piper PA28-140 | Main Door Latch Parts For Parts,Title,Default Title,,,,,MICELANIOS-001--63034-000--EIQF9Z,,,0,not stocked
s1517-2-cessna-182p-fuel-strainer-control-cable-31,"S1517-2 | Cessna 182P | Fuel Strainer Control Cable 31""",Title,Default Title,,,,,MICELANIOS-001--S1517-2--WN3K6Q,,,1,not stocked
9860075-4-cessna-182p-cowl-flap-control-cable-36,"9860075-4 | Cessna 182P | COWL FLAP CONTROL CABLE 36""",Title,Default Title,,,,,MICELANIOS-001--9860075-4--YX08S1,,,1,not stocked
0413597-202-cessna-172rg-air-vent-rh,0413597-202 | Cessna 172RG | Air Vent RH,Title,Default Title,,,,,MICELANIOS-001--0413597-202--BWIFWC,,,1,not stocked
j-12454-1-lord-cessna-210-engine-shock-mount-price-per-each,J-12454-1 | Lord | Cessna 210 | Engine Shock Mount (Price Per Each),Title,Default Title,,,,,MICELANIOS-001--J-12454-1--ALHVP3,,,1,not stocked
65664-000-piper-rear-door-bulkhead-access-panel,65664-000 | Piper | Rear Door Bulkhead Access Panel,Title,Default Title,,,,,MICELANIOS-001--65664-000--ULWXA8,,,1,not stocked
0515026-20-cessna-172rg-door-post-trim-rh-1,0515026-20 | Cessna 172RG | Door Post Trim RH,Title,Default Title,,,,,MICELANIOS-001--0515026-20--CZA5UI,,,0,not stocked
79171-010-piper-pa28-rt-201-cover-window-frame-rear-lh,79171-010 | Piper PA28 RT-201 | COVER WINDOW FRAME REAR LH,Title,Default Title,,,,,MICELANIOS-001--79171-010--LLT77D,,,0,not stocked
2415014-7-cessna-172rg-molding-rear-window-lower,2415014-7 | Cessna 172RG | MOLDING REAR WINDOW LOWER,Title,Default Title,,,,,MICELANIOS-001--2415014-7--WIVXZY,,,1,not stocked
69885-012-piper-fresh-air-intake-w-flapper-valve-assembly,69885-012 | Piper | Fresh Air Intake w Flapper Valve Assembly,Title,Default Title,,,,,MICELANIOS-001--69885-012--BOS3WJ,,,1,not stocked
2455038-2-cessna-172rg-rear-rh-baffle-assy,2455038-2 | Cessna 172RG | REAR RH BAFFLE ASSY,Title,Default Title,,,,,MICELANIOS-001--2455038-2--OBNTDN,,,1,not stocked
2455044-1-cessna-172rg-front-left-baffle-assy,2455044-1 | Cessna 172RG | FRONT LEFT BAFFLE ASSY,Title,Default Title,,,,,MICELANIOS-001--2455044-1--NYNEJ9,,,1,not stocked
2455044-1-cessna-172rg-front-left-baffle-assy-1,2455044-1 | Cessna 172RG | FRONT LEFT BAFFLE ASSY,Title,Default Title,,,,,MICELANIOS-001--2455044-1--ODNSUM,,,1,not stocked
2455029-1-cessna-172rg-center-baffle-assy,2455029-1 | Cessna 172RG | CENTER BAFFLE ASSY,Title,Default Title,,,,,MICELANIOS-001--2455029-1--F77TAO,,,1,not stocked
2455029-1-cessna-172rg-center-baffle-assy-1,2455029-1 | Cessna 172RG | CENTER BAFFLE ASSY,Title,Default Title,,,,,MICELANIOS-001--2455029-1--U1JVVK,,,1,not stocked
67109-000-piper-pa28rt-201-nose-gear-arm-assy,67109-000 | PIPER PA28RT-201 | Nose Gear Arm Assy,Title,Default Title,,,,,N8315B--67109-000--MDZLBP,,,1,not stocked
76425-000-piper-pa28rt-201-bungee-assy-nose-wheel-lh,76425-000 | PIPER PA28RT-201 | Bungee Assy Nose Wheel LH,Title,Default Title,,,,,N8315B--76425-000--KQWW7X,,,1,not stocked
76494-002-piper-pa28rt-201-duct-assy-center-ventilation,76494-002 | PIPER PA28RT-201 | Duct Assy-Center Ventilation,Title,Default Title,,,,,N8315B--76494-002--ALB1TC,,,1,not stocked
38402-012-piper-pa28rt-201-forward-vertical-fin-tip-assy,38402-012 | PIPER PA28RT-201 | Forward Vertical Fin Tip Assy,Title,Default Title,,,,,N8315B--38402-012--DKVEWR,,,1,not stocked
35827-002-piper-pa28rt-201-bulkhead-assy-spinner-forward,35827-002 | PIPER PA28RT-201 | Bulkhead Assy Spinner Forward,Title,Default Title,,,,,N8315B--35827-002--I7FKKU,,,1,not stocked
78913-007-piper-pa28rt-201-aft-dorsal-fin,78913-007 | PIPER PA28RT-201 | Aft Dorsal Fin,Title,Default Title,,,,,N8315B--78913-007--MMIWSZ,,,1,not stocked
67180-004-piper-pa28rt-201-bar-assy-pedal,67180-004 | PIPER PA28RT-201 | Bar Assy Pedal,Title,Default Title,,,,,N8315B--67180-004--TXW2FZ,,,1,not stocked
sa3-01-steves-aircraft-piper-pa28rt-201-fuel-gascolactor-assy,SA3-01 | Steve's Aircraft | PIPER PA28RT-201 | Fuel Gascolactor Assy,Title,Default Title,,,,,N8315B--SA3-01--IMRXPX,,,0,not stocked
67790-000-67791-000-piper-pa28rt-201-propeller-spinner-and-bulkhead-aft,"67790-000, 67791-000 | PIPER PA28RT-201 | Propeller Spinner And Bulkhead AFT",Title,Default Title,,,,,"N8315B--67790-000,-67791-000--QUFSIX",,,1,not stocked
67927-009-piper-pa28rt-201-main-gear-assy-rh,67927-009 | PIPER PA28RT-201 | Main Gear Assy RH,Title,Default Title,,,,,N8315B--67927-009--CG8871,,,1,not stocked
62705-000-piper-pa28-140-flap-torque-tube-assy-1,62705-000 | PIPER PA28-140 | Flap Torque Tube Assy,Title,Default Title,,,,,N1700T--62705-000--MJSVCM,,,1,not stocked
451-273-piper-pa28-140-omni-recieving-antena,451-273 | PIPER PA28-140 | Omni  Recieving Antena,Title,Default Title,,,,,N1700T--451-273--609HWT,,,1,not stocked
62019-003-piper-pa28-140-control-column-assembly-no-joint,62019-003 | PIPER PA28-140 | Control Column Assembly/No Joint,Title,Default Title,,,,,N1700T--62019-003--D9NV8B,,,1,not stocked
01-028423-01-piper-pa28-140-instrument-panel-cover-lower-right-1969-1977,01-028423-01 | PIPER PA28-140 | Instrument Panel Cover - Lower Right - 1969/1977,Title,Default Title,,,,,N1700T--01-028423-01--XHTBRE,,,0,not stocked
01-028423-01-piper-pa28-140-instrument-panel-cover-rh-lh-middle-panel,01-028423-01 | PIPER PA28-140 | Instrument Panel Cover - RH/LH/Middle Panel,Title,Default Title,,,,,N1700T--01-028423-01--Z0EBCO,,,1,not stocked
01-028423-00-piper-pa28-140-instrument-panel-cover-1969-1977,01-028423-00 | PIPER PA28-140 | Instrument Panel Cover - 1969/1977,Title,Default Title,,,,,N1700T--01-028423-00--XHDIYM,,,0,not stocked
65505-000-piper-pa28-140-rear-seatbelt-eyebolt,65505-000 | PIPER PA28-140 | Rear Seatbelt Eyebolt,Title,Default Title,,,,,N1700T--65505-000--QTEPTH,,,1,not stocked
65505-000-piper-pa28-140-rear-seatbelt-eyebolt-price-per-each,65505-000 | PIPER PA28-140 | Rear Seatbelt Eyebolt - Price per Each,Title,Default Title,,,,,N1700T--65505-000--95JGBJ,,,2,not stocked
1g10-1-airborne-piper-pa28-140-gyro-suction-gage-airborne,1G10-1 | Airborne | PIPER PA28-140 | Gyro Suction Gage/Airborne,Title,Default Title,,,,,N1700T--1G10-1--2QSL7D,,,1,not stocked
62634-002-piper-pa28-140-universal-joint,62634-002 | PIPER PA28-140 | Universal Joint,Title,Default Title,,,,,N1700T--62634-002--ZOJ60D,,,1,not stocked
